지점명,date,nickname,review_content,wait_time
강남점,2025년 6월 28일 토요일,jan****,친구들과 유명하다해서 와봤는데 직원들도 친절하시고 너무 맛있어요! 다음에도 꼭 지인데리고 와봐야겠어요~,30분 이상
강남점,2025년 7월 12일 토요일,은딩니,분위기가 좋아요👍🏻,바로 입장
강남점,2025년 4월 20일 일요일,위대하신라장군,강남에서 특별한 메뉴로 몸보신 하기 좋아요 :) ㅣ인테리어 컨셉도 👍🏻,바로 입장
강남점,2025년 7월 13일 일요일,ara****,분위기 좋고 음식이 맛있어보여서 왔는데 기대보다 더 좋았어요😆주말 저녁에 예약 없이 방문했고 먹은 음식 모두 너무 맛있어서 순식간에 다 먹어버렸어요:)다음에 또 재방문 예정입니다더보기,바로 입장
강남점,2025년 6월 17일 화요일,만족하면박수침최대10개,매쟁 분위기가 엄청 조ㅇㅏ요~,바로 입장
강남점,2025년 1월 12일 일요일,원투쓸이,"신기한 보양음식!예약은 하고 갔지만 5시반쯤에 가니 6시에도 자리는 많았어요. 한 6시반~7시되니 꽉 차더라구요.매장도 넓고, 인테리어 특이하고, 어느정도 테이블 간격도 있어서 대화하기도 좋았어요.전 2인 원기세트 주문했구요,오미자하이볼은 병으로 주문했는데 4잔정도 나오네요.비쥬얼 특이한 초승닭백숙에 닭고기 육전까지!딱 안주로 좋았어요. ㅎㅎ백숙에 누룽지 추가 추천해요 :)닭안심살 보다 다릿살이 더 맛있었어요.더보기",바로 입장
강남점,2025년 6월 29일 일요일,dkals666221,대기없이 바로들어와서좋아써요,바로 입장
강남점,2025년 6월 8일 일요일,고먐먀먀,분위기 좋고 맛도 좋은 곳처음 방문했는데 또 올 거 같아요 :),바로 입장
강남점,2025년 5월 23일 금요일,Thsthththth,평소 닭 요리 좋아해서 방문 했는데 분위기도 좋고 친절하세요!!흑임자 오이 무침 진짜 맛있어요 꼭 드세용😊,30분 이내
강남점,2025년 5월 27일 화요일,묘빈30,친구들모임했는데 너무 좋아서 남자친구랑 두번째 방문입니다. 일단 메뉴들이 다 너무 맛있어요...주방장님 누구신가요거기다 메뉴 가격은 착해요..술종류도많고 단골집 예약입니다🫶🏻더보기,바로 입장
강남점,2025년 5월 29일 목요일,고전게임,첫 방문인데 안주가 너무 맛있어요♡♡ 재방문 또할게요 ㅎㅎㅎㅎ,30분 이내
강남점,2025년 6월 12일 목요일,트릭30,맛있고 분위기도 좋아요 데이트 장소로 추천합니다!,30분 이내
강남점,2025년 3월 8일 토요일,papaizzz,분위기도 너무 좋고 안주 정말 맛있어요ㅠㅠㅠㅠㅠ존맛탱! 인기가 많은 이유가 있네용ㅎㅎㅎㅎㅎ 주말도 사람이 꽉!!!!통돼지후라이드 꼭 드세연😍더보기,10분 이내 
강남점,2025년 4월 25일 금요일,junha86,맛있네요~~ 재방문 예정입니다😻,바로 입장
강남점,2025년 7월 26일 토요일,rkfkadl12,친구 추천으로 처음 와봤는데 안주가 다양해서 너무 맛있을꺼같아요💗,30분 이내
강남점,2025년 4월 4일 금요일,막걸리에런전,돼지고기후라이드 이게 쫜맛입니다 ㅎㅎ안주들이 다 맛나요 ><다만 살짝 시끄러워서 대화하기는 힘들다..~ 그만큼 인기있단 뜻이겠죵? ㅎㅎ더보기,바로 입장
강남점,2025년 7월 10일 목요일,아인2419,음식맛집이네요,30분 이내
강남점,2025년 6월 7일 토요일,해피82,3번째 방문이에요 음식이 맛있어요!,30분 이내
강남점,2025년 5월 31일 토요일,ckdgk84,친구랑 방문했어요메뉴가 독특하네요맛있어요~~♡근데 사람이 너무 많아서친구랑 대화하기가 힘들어요ㅜㅜ더보기,바로 입장
강남점,2025년 4월 28일 월요일,Snaakka,처음 방문해본곳인데 컨셉도 확실해 인테리어도 너무 예쁘고 완전 핫플이네요!! 안주들도 저렴한 편이고 모든 안주들이 다 너무 맛있어요!! 닭전골 고기도 너무 부드럽고 국물도 엄청 진하네요 나머지 사이드들도 부담없이 같이 곁들여 먹기 좋은것같아요. 재방문 의사 100퍼센트 입니다!! 직원분들도 친절하세요!더보기,바로 입장
강남점,2025년 6월 2일 월요일,지지지10,친절하시고 분위기가좋아요!! 사람도 엄청 많습니다다양한 메뉴가 많아서 좋아요,30분 이상
강남점,2025년 5월 17일 토요일,조혜원87,안주 비주얼이 좋아서 더 맛있는거같아요! 하이볼 종류도 다양하고 몸보신되는 느낌입니당 매장도 분위기 좋아요!!,1시간 이상
강남점,2025년 7월 20일 일요일,연우6493,안주들이 다 너무 맛있어요!!,바로 입장
강남점,2025년 5월 19일 월요일,Park 951299,누룽지아귀간육회가 정말 맛있어요! 여기 오면 꼭 먹어야할 메뉴에요🙂 매장도 깔끔하고 가격도 좋아서 재방문의사 200%입니다,바로 입장
강남점,2025년 3월 17일 월요일,아프니까척추,"친구가 추천해줘서 와봤는데,  메뉴가 일단 너무 색달러서 신기했어요!!분위기도 좋고 , 직원분들도 친절해서  좋습니다.메뉴가 정말 다양하고 특색있어서  다 먹어보고싶은 비쥬얼이네요,,더보기",바로 입장
강남점,2025년 7월 14일 월요일,고현정341,음식이 너무 맛있어서 배부르게 먹어서 좋았어요!,바로 입장
강남점,2025년 7월 5일 토요일,could you,너무 맛있고 인테리어도 멋있습니다 추천합니다~!,바로 입장
강남점,2025년 7월 1일 화요일,정송희6119,인테리어도 너무 예쁘고 메뉴도 다양해요 !!,바로 입장
강남점,2025년 5월 23일 금요일,min****,강남에 이런곳이 잇다니..! 분위기도좋고 안주도 가성비 굿굿이에용 닭이라 건강하고 맛있는 느낌...!! 오미자 담금 하이볼도 독특하고 맛나요,바로 입장
강남점,2025년 4월 22일 화요일,룬룬54,너무 맛있어요 직원분들도 친절하십니다~~ 다음에 또 올게요!!,바로 입장
강남점,2025년 6월 2일 월요일,롸롸20,메뉴가 특이해요잘 먹어볼게요,30분 이내
강남점,2025년 5월 31일 토요일,블루쓰,육회양도 괜찮고 아귀간 맛있어요!매장도 넓고 가성비도 좋은거 같아요,30분 이상
강남점,2025년 4월 2일 수요일,옹블,고급스러운 분위기에 특별하고 재밌는 메뉴도 많고술도 엄청 다양해요오🤍🪽,바로 입장
강남점,2025년 6월 3일 화요일,bon vivant,특색있는 메뉴가 있어서 좋습니다,바로 입장
강남점,2025년 6월 19일 목요일,은더19191919,매장 분위기도 너무 좋고 특색있는 메뉴로 데이트/약속 방문하기 넘 조은거같아요!!!! 직원분들도 짱 친절하십니당,30분 이내
강남점,2025년 7월 23일 수요일,박태영62,"친구들과 한번,여자친구와 한번,2025.07.23 아리계곡에서,,,",30분 이내
강남점,2025년 3월 21일 금요일,예헹,여기 직접 검색해가지고 찾아왔는데 저희들이 좋아하는 분위기라 너무 좋아요! 음식도 신기하고 맛있을거같아서 기대했는데 먹어보니까 진짜 맛있어요 인테리어도 멋지고 장소도 넓어서 다음에도 친구들이랑 오면 너무 좋을거같아요😚더보기,바로 입장
강남점,2025년 1월 21일 화요일,강또르크,2인세트 주문했는데 식사겸 안주겸 정말 맛있게 잘먹었습니다! 술집에서 닭백숙이라니 정망 특이했는데 순살이라 먹기도 편하고 잡내같은거 1도 없더라구요ㅎㅎ 친구도 국물 시원하다며 아주 맛나게 잘 먹었슴다! 오이무침도 고소 상큼하고 전맛.. 오싫모에서도 이건 맛있게 먹을듯👍🏻더보기,바로 입장
강남점,2025년 6월 2일 월요일,sallyok123,"친구가 맛있다고 해서, 예약하고 이용했어요!!닭전골에 누룽지 꼭 추가하세요!!양도 많아서 식사 겸 1차로 가시는것도 추천합니다😁😁",바로 입장
강남점,2025년 6월 2일 월요일,볼차는몽키,세상 어디서도 이런 음식은 처음이에요!비주얼만 봐도 군침이 도네요~,바로 입장
강남점,2025년 6월 18일 수요일,가현6843,하이볼이랑 얼큰전골 개존맛탱구리 ㅠㅠ,30분 이내
강남점,2025년 5월 4일 일요일,개인정보취급방침32,૮₍´｡❛ั ꒳ ❛ั ｡`₎ა 사랑하는 남친과 함께 갔어용 넘넘 즐겁고 맛났어용,바로 입장
강남점,2025년 5월 4일 일요일,Bonnnnnie,독특한 메뉴가 많아서 이색적인거 같아요. 데코가 예뻐요~분위기가 좋아서 모임이나 데이트도 좋을거같습니당,바로 입장
강남점,2025년 3월 12일 수요일,공중 위 홀씨,전골 먹고 싶어서 검색해서 찾아왔는데 기본 전골이어도 가격도 저렴하고 알차네요 !! 맛도 한 입 먹으면 보양식 먹는 거 같아요~다음에도 또 방문하고 싶은 곳입니다!-!더보기,바로 입장
강남점,2025년 6월 14일 토요일,solving,소주 ㄹㅇ 쭉쭉 들어갑니다 주의하세요,10분 이내 
강남점,2025년 6월 2일 월요일,yoo****,덕분에 즐거운 시간이였습니다,바로 입장
강남점,2025년 6월 2일 월요일,로파이재즈,음식이 맛있고 단체모임하기 좋아요!강남역 맛집 추천합니당 🥰❤️,바로 입장
강남점,2025년 7월 11일 금요일,godkevin,얼큰닭개장이 너무 맛있어요,바로 입장
강남점,2025년 7월 20일 일요일,임다빈0,안주 양이 일단 많고 가성비가 좋아요사람들도 많이 와서 시끌벅적하고 오리고기가 맛있어서 다시 제방문 할 거 같아요!!!!,바로 입장
강남점,2025년 4월 15일 화요일,min2480,메뉴 퀄리티가 좋은데 가격이 가성비가 좋은것 같아요! 인테리어도 너무 예쁘고 맛도 있어서 자주 애용할것 같아요~,바로 입장
강남점,2025년 6월 2일 월요일,nis****,"가성비 좋고, 음식 맛도 좋고 모임이나 데이트 장소로 좋습니다",1시간 이상
강남점,2025년 6월 8일 일요일,권쑤99,맛나고 시원하고 분위기 좋아요,바로 입장
강남점,2025년 7월 2일 수요일,ghjop,동료들이랑 술자리로 왔어요!! 안주 가성비 좋고 맛있어요ㅎㅎㅎ,바로 입장
강남점,2025년 7월 1일 화요일,맛집챙,유린기 맛있어요!,30분 이내
강남점,2025년 5월 20일 화요일,먹방드가자,와 진짜 너무 맛있다🙃 분위기도 좋다☺️,바로 입장
강남점,2025년 4월 21일 월요일,mellamolaura,"안주들 비주얼이 대박,,👍🏻 술 종류가 다양해서 좋아요ㅜㅜ 수박하이볼 진짜 짱,, 매장이 넓고 깨끗해용 넓어서 단체 모임도 완전 가능 직원분들도 넘 친절하세용💓",바로 입장
강남점,2025년 4월 21일 월요일,ksjmrk0614,사랑하는 언니랑 동생이랑 얘약하고 왔는데너무너무 분위기도 좋고 음식도 맛있어서폭식하다가 갑니다!!!ㅎㅎㅎ다음에도 또 올게요!!!😍더보기,바로 입장
강남점,2025년 4월 8일 화요일,수탱68,사장님이 친절하시고 분위기도 좋네오매장이 넓어서 단체회식하기 좋아요!안주가 맛있어서 또 오고 싶어여 :)더보기,바로 입장
강남점,2025년 6월 30일 월요일,HK1025,음식이 맛있어요!,바로 입장
강남점,2025년 3월 28일 금요일,동밍농핑장,분위기 좋은 곳에서 좋은 사람들과 좋은시간!!! 국물 진짜 맛있고 술도 맛있고 강남에 있는거 치고는 사실 가성비좋아요!,10분 이내 
강남점,2025년 5월 25일 일요일,추추5845,닭고기육전이 맛있어요,바로 입장
강남점,2025년 4월 30일 수요일,마꾸리,또간집.. 왜냐면 오이무침 ㅠㅠㅠㅠㅠ너무 맛있어서 또 왔어요!!!!!! ㅁㅊ 여기오면 오이무침 2번은 주문은 기본이고 다른 안주도 다 존맛도리 ㅠㅠ,10분 이내 
강남점,2025년 4월 20일 일요일,kayoung56,특별한 메뉴입니다⭐️가게가 넓어서 쾌적하게 먹을 수 있어요!,바로 입장
강남점,2025년 7월 17일 목요일,Dodo85,짱짱 맛잇어요 너무 맛있어요 맨날맨날 웨이팅 실패하다가 오늘 첨으로 들어왓어요 너무 좋아요또올거에요 ><🩷🩷,바로 입장
강남점,2025년 5월 7일 수요일,밍숭생숭,다른 한식주점과 달리 여기만의 특별한 메뉴가 많네요!!맛도있고 추천합니다,바로 입장
강남점,2025년 5월 24일 토요일,황수달61,진짜 맛나더라고요!,30분 이내
강남점,2025년 4월 29일 화요일,woo****,안주가 너무맛있어요진짜 계곡에 온듯한 느낌이 들정도로 시원해요굿굿~,바로 입장
강남점,2025년 6월 9일 월요일,WWS2,매장이 굉장히 넓고 청결해서 들어오자마자 기분이 좋았습니다음식도 너무 맛있었어요!!!,바로 입장
강남점,2025년 4월 25일 금요일,에휴65,여기 엄청 핫한 곳이라고해서 불금에 3시퇴근하고 오픈런했습니다. 소문대로 핫한 분위기군여♡일단 술이 분위기있게 나오고 안주 금액도 예쁘며안주  맛도 굿굿♡더보기,바로 입장
강남점,2025년 6월 1일 일요일,Just chic,술집이 아니라 보양 그 자체입니다.,바로 입장
강남점,2025년 5월 22일 목요일,jun****,2인세트 시켰는데 육전이랑 오이무침 양도 적지않고  둘이서 배 터지게 먹었어요~ 사람들도 많고 위치도 좋아서 모임있늘때 자주 올것같아요~🤭🤭,바로 입장
강남점,2025년 6월 2일 월요일,준1866,분위기도.좋고 술종류도 정말 많아요,바로 입장
강남점,2025년 4월 18일 금요일,29341,재방문했어용 넘 마싰음 오이강추 1인1오이,30분 이내
강남점,2025년 5월 23일 금요일,lee****,맛있고 분위기 좋아요~~ 아늑하고 대화하기 좋은 장소인 것 같아용👍👍,바로 입장
강남점,2025년 5월 7일 수요일,동허니2841,맛있어요 직원도 친절하고 메뉴도 먹어보고싶은게많네요~ 인테리어도 이쁘네요 다음에 또 올께요,바로 입장
강남점,2025년 3월 6일 목요일,셀레네l,들어서자마자 예쁜 인테리어에 두리번거리게 되는 곳! 독특한 메뉴가 있어요. 닭전골도 필수~~  술도 종류가 많아서 고르기 어려워요 ㅎㅎㅎ,바로 입장
강남점,2025년 4월 19일 토요일,잭과콩나물1,직원분들도 친절하시고 음식도 다 맛있어요!!!!닭전골도 얼큰한 맛으로 시켰는데 넘 맛있게 먹었어요.좋은 시간 보내고 가용🤗🤗🤗,바로 입장
강남점,2025년 7월 3일 목요일,Ryyyy,분위기 좋아요 맛있어요!!!,바로 입장
강남점,2025년 3월 7일 금요일,헴헴56,분위기 좋구 메뉴가 특이하네요5시40분쯤 왓는데 널럴했는데 금방 차네요 ㅎㅎ사장님 직원분들 친절하시고 매너 좋으세요대응도 빠르고 번창하세요음식도 맛잇어요 :)더보기,바로 입장
강남점,2025년 7월 2일 수요일,세상제일디똥이,"닭전골 먹고 싶을 때마다 방문하는 아리계곡💕덕분에 몸보신 제대로 하고 가요-강남점은 처음 방문해봤는데, 좌석수도 많구 자리도 넓어서 이용하는 내내 편안했어요!",바로 입장
